geo_code_long,GEO_NAME,year,raceth,racethd,immig,sex,racethdimmigsex,phhnocar_acsglyt,nhhnocar_acsglyt,phhrent_acsglyt,pbaplus_acsglyt,pnhw_acsglyt,pnhb_acsglyt,phis_acsglyt,pnhapi_acsglyt,pnaian_acsglyt,pnhoo_acsglyt,ppoc_acsglyt
04000000000035025,"Lea, NM",2010,All,All,All,All people,All,.0500,1063,.2897,.1289,.4302,.0371,.5108,.0049,.0072,.0098,.5698
04000000000035027,"Lincoln, NM",2010,All,All,All,All people,All,.0226,195,.2251,.2390,.6635,.0036,.2981,.0035,.0199,.0114,.3365
04000000000035028,"Los Alamos, NM",2010,All,All,All,All people,All,.0243,184,.2281,.6399,.7626,.0054,.1474,.0595,.0062,.0189,.2374
04000000000035029,"Luna, NM",2010,All,All,All,All people,All,.0700,644,.3045,.1349,.3585,.0075,.6146,.0045,.0057,.0091,.6415
04000000000035031,"McKinley, NM",2010,All,All,All,All people,All,.1306,2303,.2658,.1094,.1033,.0044,.1325,.0078,.7330,.0190,.8967
04000000000035033,"Mora, NM",2010,All,All,All,All people,All,.0534,97,.1642,.1540,.1789,.0020,.8099,.0025,.0035,.0033,.8211
04000000000035035,"Otero, NM",2010,All,All,All,All people,All,.0409,984,.3245,.1769,.5285,.0321,.3453,.0133,.0586,.0223,.4715
04000000000035037,"Quay, NM",2010,All,All,All,All people,All,.0849,326,.2594,.1478,.5361,.0091,.4241,.0091,.0076,.0140,.4639
04000000000035039,"Rio Arriba, NM",2010,All,All,All,All people,All,.0562,840,.2020,.1613,.1279,.0026,.7132,.0036,.1404,.0123,.8721
04000000000035041,"Roosevelt, NM",2010,All,All,All,All people,All,.0483,328,.3702,.2117,.5554,.0149,.3987,.0083,.0091,.0136,.4446
04000000000035043,"Sandoval, NM",2010,All,All,All,All people,All,.0391,1756,.1869,.2843,.4746,.0187,.3506,.0144,.1217,.0199,.5254
04000000000035045,"San Juan, NM",2010,All,All,All,All people,All,.0535,2234,.2611,.1502,.4249,.0047,.1905,.0039,.3562,.0197,.5751
04000000000035047,"San Miguel, NM",2010,All,All,All,All people,All,.0588,693,.3317,.2330,.1967,.0115,.7683,.0067,.0077,.0091,.8033
04000000000035049,"Santa Fe, NM",2010,All,All,All,All people,All,.0452,2717,.2880,.4002,.4390,.0066,.5065,.0113,.0227,.0140,.5610
04000000000035051,"Sierra, NM",2010,All,All,All,All people,All,.0815,387,.2172,.1685,.6844,.0037,.2796,.0043,.0108,.0172,.3156
04000000000035053,"Socorro, NM",2010,All,All,All,All people,All,.0515,309,.2598,.2234,.3756,.0079,.4849,.0119,.1058,.0138,.6244
04000000000035055,"Taos, NM",2010,All,All,All,All people,All,.0531,698,.2679,.3010,.3631,.0032,.5581,.0063,.0530,.0164,.6369
04000000000035057,"Torrance, NM",2010,All,All,All,All people,All,.0439,257,.1778,.1404,.5599,.0105,.3906,.0042,.0167,.0181,.4401
04000000000035059,"Union, NM",2010,All,All,All,All people,All,.0380,66,.2634,.1781,.5603,.0163,.3968,.0051,.0110,.0106,.4397
04000000000035061,"Valencia, NM",2010,All,All,All,All people,All,.0485,1302,.2044,.1678,.3622,.0110,.5825,.0045,.0276,.0121,.6378
04000000000036001,"Albany, NY",2010,All,All,All,All people,All,.1235,15362,.4111,.3756,.7599,.1196,.0490,.0480,.0015,.0220,.2401
04000000000036003,"Allegany, NY",2010,All,All,All,All people,All,.0733,1391,.2442,.1864,.9541,.0101,.0137,.0094,.0020,.0107,.0459
04000000000036005,"Bronx, NY",2010,All,All,All,All people,All,.5883,277959,.7930,.1765,.1092,.3008,.5353,.0345,.0025,.0178,.8908
04000000000036007,"Broome, NY",2010,All,All,All,All people,All,.1158,9358,.3338,.2508,.8628,.0441,.0338,.0353,.0016,.0224,.1372
04000000000036009,"Cattaraugus, NY",2010,All,All,All,All people,All,.0814,2660,.2664,.1808,.9195,.0120,.0167,.0067,.0294,.0157,.0805
04000000000036011,"Cayuga, NY",2010,All,All,All,All people,All,.0932,2987,.2818,.1835,.9134,.0376,.0237,.0052,.0031,.0170,.0866
04000000000036013,"Chautauqua, NY",2010,All,All,All,All people,All,.1086,5977,.3019,.2030,.8929,.0205,.0611,.0052,.0043,.0160,.1071
04000000000036015,"Chemung, NY",2010,All,All,All,All people,All,.1084,3841,.3190,.2093,.8741,.0622,.0252,.0119,.0023,.0243,.1259
04000000000036017,"Chenango, NY",2010,All,All,All,All people,All,.0621,1242,.2280,.1698,.9562,.0064,.0184,.0040,.0030,.0120,.0438
04000000000036019,"Clinton, NY",2010,All,All,All,All people,All,.1019,3164,.2967,.2172,.9112,.0360,.0250,.0110,.0032,.0136,.0888
04000000000036021,"Columbia, NY",2010,All,All,All,All people,All,.0600,1540,.2679,.2821,.8823,.0426,.0389,.0161,.0013,.0187,.1177
04000000000036023,"Cortland, NY",2010,All,All,All,All people,All,.1060,1898,.3374,.2429,.9375,.0143,.0222,.0084,.0026,.0151,.0625
04000000000036025,"Delaware, NY",2010,All,All,All,All people,All,.0711,1430,.2413,.1906,.9318,.0144,.0325,.0077,.0021,.0115,.0682
04000000000036027,"Dutchess, NY",2010,All,All,All,All people,All,.0726,7760,.2943,.3202,.7456,.0921,.1051,.0350,.0016,.0206,.2544
04000000000036029,"Erie, NY",2010,All,All,All,All people,All,.1374,51930,.3381,.2914,.7771,.1305,.0454,.0259,.0057,.0155,.2229
04000000000036031,"Essex, NY",2010,All,All,All,All people,All,.0683,1100,.2697,.2549,.9293,.0249,.0252,.0068,.0025,.0112,.0707
04000000000036033,"Franklin, NY",2010,All,All,All,All people,All,.1096,2095,.2739,.1729,.8264,.0549,.0292,.0043,.0727,.0125,.1736
04000000000036035,"Fulton, NY",2010,All,All,All,All people,All,.0834,1919,.3024,.1430,.9384,.0177,.0227,.0060,.0019,.0134,.0616
04000000000036037,"Genesee, NY",2010,All,All,All,All people,All,.0658,1566,.2625,.2022,.9153,.0248,.0269,.0059,.0110,.0160,.0847
04000000000036039,"Greene, NY",2010,All,All,All,All people,All,.0680,1258,.2639,.1919,.8707,.0529,.0491,.0081,.0025,.0167,.1293
04000000000036041,"Hamilton, NY",2010,All,All,All,All people,All,.0315,75,.1819,.2586,.9644,.0068,.0105,.0058,.0023,.0101,.0356
04000000000036043,"Herkimer, NY",2010,All,All,All,All people,All,.0974,2562,.2844,.1822,.9562,.0099,.0161,.0052,.0021,.0105,.0438
04000000000036045,"Jefferson, NY",2010,All,All,All,All people,All,.0896,3953,.4279,.2022,.8576,.0471,.0529,.0149,.0043,.0232,.1424
04000000000036047,"Kings, NY",2010,All,All,All,All people,All,.5645,510338,.6967,.2876,.3567,.3190,.1981,.1041,.0019,.0202,.6433
04000000000036049,"Lewis, NY",2010,All,All,All,All people,All,.0642,691,.2220,.1435,.9682,.0063,.0132,.0032,.0016,.0075,.0318
04000000000036051,"Livingston, NY",2010,All,All,All,All people,All,.0486,1174,.2431,.2344,.9221,.0228,.0276,.0121,.0024,.0131,.0779
04000000000036053,"Madison, NY",2010,All,All,All,All people,All,.0575,1545,.2387,.2371,.9384,.0172,.0179,.0080,.0064,.0121,.0616
04000000000036055,"Monroe, NY",2010,All,All,All,All people,All,.1118,32564,.3328,.3479,.7282,.1444,.0726,.0325,.0021,.0202,.2718
04000000000036057,"Montgomery, NY",2010,All,All,All,All people,All,.1066,2167,.3091,.1592,.8509,.0142,.1126,.0073,.0021,.0130,.1491
04000000000036059,"Nassau, NY",2010,All,All,All,All people,All,.0722,31979,.1795,.4094,.6549,.1055,.1458,.0760,.0010,.0167,.3451
04000000000036061,"New York, NY",2010,All,All,All,All people,All,.7769,568824,.7719,.5700,.4802,.1295,.2545,.1123,.0014,.0222,.5198
04000000000036063,"Niagara, NY",2010,All,All,All,All people,All,.0948,8354,.2908,.1962,.8727,.0670,.0217,.0086,.0099,.0201,.1273
04000000000036065,"Oneida, NY",2010,All,All,All,All people,All,.1105,10170,.3209,.2149,.8483,.0583,.0461,.0280,.0021,.0173,.1517
04000000000036067,"Onondaga, NY",2010,All,All,All,All people,All,.1215,22299,.3405,.3203,.7923,.1043,.0403,.0310,.0073,.0247,.2077
04000000000036069,"Ontario, NY",2010,All,All,All,All people,All,.0685,2941,.2449,.3096,.9184,.0206,.0341,.0104,.0023,.0142,.0816
04000000000036071,"Orange, NY",2010,All,All,All,All people,All,.0929,11551,.2874,.2765,.6820,.0909,.1802,.0235,.0024,.0209,.3180
04000000000036073,"Orleans, NY",2010,All,All,All,All people,All,.0708,1114,.2329,.1507,.8782,.0552,.0410,.0042,.0046,.0168,.1218
04000000000036075,"Oswego, NY",2010,All,All,All,All people,All,.0758,3469,.2637,.1567,.9507,.0071,.0209,.0059,.0038,.0116,.0493
04000000000036077,"Otsego, NY",2010,All,All,All,All people,All,.0824,2055,.2749,.2550,.9273,.0154,.0309,.0109,.0017,.0139,.0727
04000000000036079,"Putnam, NY",2010,All,All,All,All people,All,.0345,1203,.1537,.3799,.8295,.0205,.1169,.0185,.0012,.0133,.1705
04000000000036081,"Queens, NY",2010,All,All,All,All people,All,.3634,281418,.5453,.2947,.2765,.1775,.2751,.2284,.0029,.0396,.7235
04000000000036083,"Rensselaer, NY",2010,All,All,All,All people,All,.1027,6522,.3490,.2672,.8565,.0602,.0381,.0219,.0018,.0215,.1435
04000000000036085,"Richmond, NY",2010,All,All,All,All people,All,.1573,25837,.2968,.2853,.6404,.0945,.1729,.0743,.0015,.0164,.3596
04000000000036087,"Rockland, NY",2010,All,All,All,All people,All,.0956,9325,.2896,.4071,.6534,.1111,.1565,.0614,.0016,.0160,.3466
04000000000036089,"St Lawrence, NY",2010,All,All,All,All people,All,.0782,3287,.2826,.1871,.9285,.0202,.0192,.0098,.0094,.0129,.0715
04000000000036091,"Saratoga, NY",2010,All,All,All,All people,All,.0505,4380,.2623,.3459,.9273,.0139,.0240,.0178,.0015,.0154,.0727
04000000000036093,"Schenectady, NY",2010,All,All,All,All people,All,.1117,6546,.3076,.2870,.7717,.0874,.0570,.0323,.0029,.0486,.2283
04000000000036095,"Schoharie, NY",2010,All,All,All,All people,All,.0637,827,.2259,.2096,.9387,.0120,.0282,.0067,.0016,.0127,.0613
04000000000036097,"Schuyler, NY",2010,All,All,All,All people,All,.0738,552,.2090,.1740,.9620,.0078,.0128,.0030,.0024,.0120,.0380
04000000000036099,"Seneca, NY",2010,All,All,All,All people,All,.0494,648,.2256,.1806,.9077,.0429,.0270,.0068,.0027,.0128,.0923
04000000000036101,"Steuben, NY",2010,All,All,All,All people,All,.0800,3246,.2707,.1992,.9443,.0150,.0138,.0118,.0019,.0131,.0557
04000000000036103,"Suffolk, NY",2010,All,All,All,All people,All,.0495,24521,.1861,.3193,.7157,.0684,.1649,.0339,.0019,.0153,.2843
04000000000036105,"Sullivan, NY",2010,All,All,All,All people,All,.0937,2784,.3246,.2026,.7451,.0819,.1361,.0135,.0029,.0205,.2549
04000000000036107,"Tioga, NY",2010,All,All,All,All people,All,.0553,1129,.2003,.2270,.9605,.0068,.0136,.0075,.0014,.0102,.0395
04000000000036109,"Tompkins, NY",2010,All,All,All,All people,All,.1291,4963,.4497,.4973,.8024,.0371,.0420,.0859,.0027,.0300,.1976
04000000000036111,"Ulster, NY",2010,All,All,All,All people,All,.0756,5345,.3040,.2952,.8170,.0547,.0872,.0169,.0023,.0219,.1830
04000000000036113,"Warren, NY",2010,All,All,All,All people,All,.0726,2072,.3146,.2728,.9525,.0085,.0179,.0069,.0018,.0124,.0475
04000000000036115,"Washington, NY",2010,All,All,All,All people,All,.0662,1629,.2601,.1684,.9332,.0274,.0229,.0043,.0017,.0104,.0668
04000000000036117,"Wayne, NY",2010,All,All,All,All people,All,.0643,2355,.2373,.2145,.9098,.0293,.0371,.0052,.0021,.0165,.0902
04000000000036119,"Westchester, NY",2010,All,All,All,All people,All,.1418,49026,.3732,.4450,.5738,.1334,.2181,.0541,.0012,.0194,.4262
04000000000036121,"Wyoming, NY",2010,All,All,All,All people,All,.0574,887,.2371,.1481,.9024,.0530,.0295,.0039,.0024,.0088,.0976
04000000000036123,"Yates, NY",2010,All,All,All,All people,All,.1023,976,.2178,.2210,.9615,.0077,.0166,.0038,.0014,.0090,.0385
04000000000037001,"Alamance, NC",2010,All,All,All,All people,All,.0613,3618,.3194,.2143,.6730,.1852,.1101,.0123,.0036,.0158,.3270
04000000000037003,"Alexander, NC",2010,All,All,All,All people,All,.0411,552,.2005,.1176,.8783,.0544,.0430,.0099,.0023,.0121,.1217
04000000000037005,"Alleghany, NC",2010,All,All,All,All people,All,.0599,298,.2601,.1614,.8841,.0119,.0900,.0049,.0016,.0074,.1159
04000000000037007,"Anson, NC",2010,All,All,All,All people,All,.0821,783,.2898,.0841,.4581,.4838,.0301,.0106,.0055,.0119,.5419
04000000000037009,"Ashe, NC",2010,All,All,All,All people,All,.0749,887,.2084,.1717,.9318,.0054,.0481,.0040,.0021,.0087,.0682
04000000000037011,"Avery, NC",2010,All,All,All,All people,All,.0822,591,.2723,.2034,.9007,.0397,.0448,.0034,.0037,.0078,.0993
04000000000037013,"Beaufort, NC",2010,All,All,All,All people,All,.0931,1867,.2658,.1896,.6639,.2535,.0663,.0034,.0024,.0106,.3361
04000000000037015,"Bertie, NC",2010,All,All,All,All people,All,.1015,828,.2308,.1012,.3474,.6227,.0125,.0048,.0041,.0084,.6526
04000000000037017,"Bladen, NC",2010,All,All,All,All people,All,.0955,1335,.3096,.0976,.5468,.3467,.0711,.0020,.0202,.0131,.4532
04000000000037019,"Brunswick, NC",2010,All,All,All,All people,All,.0566,2568,.2252,.2341,.8081,.1128,.0517,.0055,.0061,.0158,.1919
04000000000037021,"Buncombe, NC",2010,All,All,All,All people,All,.0665,6608,.3241,.3124,.8444,.0629,.0598,.0112,.0033,.0185,.1556
04000000000037023,"Burke, NC",2010,All,All,All,All people,All,.0726,2532,.2588,.1507,.8302,.0655,.0510,.0366,.0023,.0145,.1698
04000000000037025,"Cabarrus, NC",2010,All,All,All,All people,All,.0476,3031,.2665,.2347,.7164,.1498,.0942,.0198,.0028,.0171,.2836
04000000000037027,"Caldwell, NC",2010,All,All,All,All people,All,.0572,1789,.2445,.1233,.8860,.0485,.0457,.0053,.0019,.0126,.1140
04000000000037029,"Camden, NC",2010,All,All,All,All people,All,.0119,41,.1488,.1899,.8119,.1302,.0215,.0148,.0032,.0183,.1881
04000000000037031,"Carteret, NC",2010,All,All,All,All people,All,.0476,1364,.2651,.2382,.8741,.0600,.0337,.0096,.0043,.0183,.1259
04000000000037033,"Caswell, NC",2010,All,All,All,All people,All,.0744,654,.2484,.1108,.6119,.3369,.0314,.0027,.0030,.0142,.3881
04000000000037035,"Catawba, NC",2010,All,All,All,All people,All,.0575,3406,.2819,.1938,.7799,.0833,.0844,.0346,.0022,.0155,.2201
04000000000037037,"Chatham, NC",2010,All,All,All,All people,All,.0557,1386,.2086,.3505,.7115,.1303,.1296,.0112,.0026,.0149,.2885
04000000000037039,"Cherokee, NC",2010,All,All,All,All people,All,.0555,638,.1677,.1585,.9234,.0119,.0251,.0051,.0122,.0223,.0766
04000000000037041,"Chowan, NC",2010,All,All,All,All people,All,.1331,786,.3159,.1570,.6111,.3416,.0316,.0036,.0026,.0095,.3889
04000000000037043,"Clay, NC",2010,All,All,All,All people,All,.0441,199,.1672,.1862,.9521,.0060,.0244,.0025,.0030,.0120,.0479
04000000000037045,"Cleveland, NC",2010,All,All,All,All people,All,.0731,2755,.3106,.1569,.7422,.2063,.0281,.0077,.0020,.0137,.2578
04000000000037047,"Columbus, NC",2010,All,All,All,All people,All,.0909,1979,.2805,.1199,.6036,.3027,.0458,.0029,.0308,.0142,.3964
04000000000037049,"Craven, NC",2010,All,All,All,All people,All,.0819,3291,.3651,.2128,.6707,.2209,.0606,.0209,.0041,.0228,.3293
04000000000037051,"Cumberland, NC",2010,All,All,All,All people,All,.0607,7115,.4159,.2185,.4719,.3567,.0945,.0250,.0146,.0373,.5281
04000000000037053,"Currituck, NC",2010,All,All,All,All people,All,.0256,241,.1774,.1725,.8866,.0572,.0299,.0064,.0044,.0155,.1134
04000000000037055,"Dare, NC",2010,All,All,All,All people,All,.0150,232,.2866,.3213,.8862,.0239,.0652,.0065,.0030,.0152,.1138
04000000000037057,"Davidson, NC",2010,All,All,All,All people,All,.0535,3451,.2676,.1629,.8195,.0876,.0639,.0122,.0039,.0129,.1805
04000000000037059,"Davie, NC",2010,All,All,All,All people,All,.0327,518,.1648,.2360,.8549,.0619,.0605,.0057,.0026,.0144,.1451
04000000000037061,"Duplin, NC",2010,All,All,All,All people,All,.0800,1678,.2941,.1010,.5292,.2502,.2061,.0028,.0030,.0087,.4708
04000000000037063,"Durham, NC",2010,All,All,All,All people,All,.0804,8453,.4440,.4412,.4212,.3747,.1348,.0460,.0027,.0206,.5788
04000000000037065,"Edgecombe, NC",2010,All,All,All,All people,All,.1330,2872,.3713,.1013,.3777,.5715,.0372,.0021,.0023,.0092,.6223
04000000000037067,"Forsyth, NC",2010,All,All,All,All people,All,.0754,10303,.3410,.3124,.5873,.2553,.1191,.0188,.0025,.0170,.4127
04000000000037069,"Franklin, NC",2010,All,All,All,All people,All,.0550,1253,.2222,.1518,.6348,.2639,.0788,.0046,.0042,.0139,.3652
04000000000037071,"Gaston, NC",2010,All,All,All,All people,All,.0610,4716,.3054,.1807,.7585,.1504,.0592,.0122,.0034,.0163,.2415
04000000000037073,"Gates, NC",2010,All,All,All,All people,All,.0433,191,.1841,.1051,.6300,.3312,.0142,.0019,.0051,.0176,.3700
04000000000037075,"Graham, NC",2010,All,All,All,All people,All,.0682,258,.2209,.1305,.8963,.0019,.0219,.0035,.0607,.0157,.1037
04000000000037077,"Granville, NC",2010,All,All,All,All people,All,.0578,1146,.2415,.1378,.5766,.3247,.0748,.0057,.0042,.0140,.4234
04000000000037079,"Greene, NC",2010,All,All,All,All people,All,.0387,272,.2973,.0921,.4699,.3699,.1430,.0032,.0046,.0094,.5301
04000000000037081,"Guilford, NC",2010,All,All,All,All people,All,.0748,14177,.3714,.3240,.5430,.3214,.0713,.0394,.0042,.0206,.4570
04000000000037083,"Halifax, NC",2010,All,All,All,All people,All,.1232,2660,.3596,.1136,.3944,.5300,.0211,.0067,.0367,.0112,.6056
04000000000037085,"Harnett, NC",2010,All,All,All,All people,All,.0519,2031,.3264,.1601,.6427,.2057,.1078,.0097,.0086,.0255,.3573
04000000000037087,"Haywood, NC",2010,All,All,All,All people,All,.0481,1271,.2483,.2064,.9379,.0104,.0339,.0037,.0046,.0096,.0621
04000000000037089,"Henderson, NC",2010,All,All,All,All people,All,.0471,2126,.2321,.2726,.8442,.0295,.0977,.0109,.0030,.0148,.1558
04000000000037091,"Hertford, NC",2010,All,All,All,All people,All,.1259,1134,.3405,.1574,.3437,.6018,.0261,.0052,.0110,.0122,.6563
04000000000037093,"Hoke, NC",2010,All,All,All,All people,All,.0669,952,.2763,.1507,.4077,.3278,.1240,.0118,.0919,.0368,.5923
04000000000037095,"Hyde, NC",2010,All,All,All,All people,All,.0703,135,.1739,.1167,.5914,.3155,.0707,.0029,.0038,.0157,.4086
04000000000037097,"Iredell, NC",2010,All,All,All,All people,All,.0440,2551,.2527,.2158,.7784,.1176,.0680,.0184,.0026,.0150,.2216
04000000000037099,"Jackson, NC",2010,All,All,All,All people,All,.0567,900,.3371,.2703,.8144,.0181,.0506,.0088,.0908,.0174,.1856
04000000000037101,"Johnston, NC",2010,All,All,All,All people,All,.0430,2539,.2681,.1929,.6980,.1485,.1292,.0060,.0041,.0143,.3020
04000000000037103,"Jones, NC",2010,All,All,All,All people,All,.1003,410,.2790,.1073,.6123,.3227,.0392,.0033,.0050,.0174,.3877
04000000000037105,"Lee, NC",2010,All,All,All,All people,All,.0802,1683,.2965,.1799,.5931,.1965,.1828,.0084,.0044,.0148,.4069
04000000000037107,"Lenoir, NC",2010,All,All,All,All people,All,.1075,2596,.3771,.1448,.5125,.4029,.0658,.0047,.0027,.0113,.4875
04000000000037109,"Lincoln, NC",2010,All,All,All,All people,All,.0351,1031,.2377,.1776,.8578,.0545,.0669,.0055,.0028,.0124,.1422
04000000000037111,"McDowell, NC",2010,All,All,All,All people,All,.0751,1318,.2744,.1401,.8886,.0370,.0532,.0076,.0029,.0108,.1114
04000000000037113,"Macon, NC",2010,All,All,All,All people,All,.0572,903,.2316,.1947,.9020,.0124,.0657,.0060,.0042,.0096,.0980
04000000000037115,"Madison, NC",2010,All,All,All,All people,All,.0690,552,.2319,.1924,.9504,.0112,.0204,.0038,.0021,.0122,.0496
04000000000037117,"Martin, NC",2010,All,All,All,All people,All,.0946,942,.3000,.1224,.5219,.4326,.0314,.0031,.0027,.0083,.4781
04000000000037119,"Mecklenburg, NC",2010,All,All,All,All people,All,.0666,23326,.3741,.3999,.5060,.3023,.1217,.0462,.0031,.0206,.4940
04000000000037121,"Mitchell, NC",2010,All,All,All,All people,All,.0868,591,.2504,.1443,.9408,.0034,.0405,.0030,.0023,.0100,.0592
04000000000037123,"Montgomery, NC",2010,All,All,All,All people,All,.0618,609,.2526,.1480,.6430,.1864,.1412,.0159,.0037,.0097,.3570
04000000000037125,"Moore, NC",2010,All,All,All,All people,All,.0438,1489,.2372,.2978,.7761,.1329,.0596,.0086,.0078,.0150,.2239
04000000000037127,"Nash, NC",2010,All,All,All,All people,All,.0793,2996,.3627,.1910,.5402,.3699,.0628,.0076,.0059,.0137,.4598
04000000000037129,"New Hanover, NC",2010,All,All,All,All people,All,.0634,5305,.3855,.3613,.7679,.1454,.0529,.0123,.0039,.0176,.2321
04000000000037131,"Northampton, NC",2010,All,All,All,All people,All,.1233,1033,.2515,.1196,.3890,.5813,.0138,.0018,.0041,.0100,.6110
04000000000037133,"Onslow, NC",2010,All,All,All,All people,All,.0466,2639,.4337,.1769,.6894,.1495,.1007,.0203,.0057,.0345,.3106
04000000000037135,"Orange, NC",2010,All,All,All,All people,All,.0702,3514,.3941,.5437,.7076,.1175,.0823,.0675,.0029,.0222,.2924
04000000000037137,"Pamlico, NC",2010,All,All,All,All people,All,.0450,246,.1836,.1753,.7477,.1992,.0313,.0044,.0055,.0119,.2523
04000000000037139,"Pasquotank, NC",2010,All,All,All,All people,All,.0882,1285,.3359,.1868,.5501,.3752,.0404,.0114,.0030,.0198,.4499
04000000000037141,"Pender, NC",2010,All,All,All,All people,All,.0649,1311,.1936,.1780,.7386,.1763,.0612,.0040,.0045,.0154,.2614
04000000000037143,"Perquimans, NC",2010,All,All,All,All people,All,.0732,392,.2277,.1807,.7142,.2474,.0213,.0028,.0029,.0114,.2858
04000000000037145,"Person, NC",2010,All,All,All,All people,All,.0463,713,.2611,.1384,.6678,.2686,.0404,.0030,.0062,.0141,.3322
04000000000037147,"Pitt, NC",2010,All,All,All,All people,All,.0831,5316,.4469,.2822,.5712,.3379,.0547,.0157,.0028,.0178,.4288
04000000000037149,"Polk, NC",2010,All,All,All,All people,All,.0435,393,.2214,.2717,.8838,.0444,.0547,.0030,.0020,.0121,.1162
04000000000037151,"Randolph, NC",2010,All,All,All,All people,All,.0471,2589,.2645,.1301,.8127,.0563,.1037,.0101,.0048,.0125,.1873
