fips,state,fi_rate,total_fi_people,child_fi_rate,num_fi_children,cost_per_meal,est_annual_food_budget_shortfall,region
38097,ND,5.1,410,7.6, 140 ,3.14,220000.0,M
38099,ND,5.3,580,9.5, 230 ,3.1,307000.0,M
38101,ND,7.1,4940,9.9, 1610 ,3.28,2765000.0,M
38103,ND,5.1,210,7.4, 60 ,3.25,116000.0,M
38105,ND,5.8,1910,9.3, 810 ,3.44,1121000.0,M
39001,OH,17.2,4800,25.6, 1740 ,2.76,2257000.0,M
39003,OH,15.0,15600,20.1, 4880 ,2.68,7125000.0,M
39005,OH,12.9,6890,20.5, 2500 ,2.76,3243000.0,M
39007,OH,15.2,15030,23.6, 5240 ,2.77,7108000.0,M
39009,OH,19.3,12680,24.0, 2360 ,2.85,6162000.0,M
39011,OH,10.4,4780,16.8, 1880 ,2.72,2221000.0,M
39013,OH,13.9,9590,21.1, 2790 ,2.6,4253000.0,M
39015,OH,14.2,6210,22.3, 2270 ,2.92,3099000.0,M
39017,OH,12.8,48150,18.0, 16270 ,3.04,24951000.0,M
39019,OH,12.9,3600,21.1, 1230 ,3.15,1935000.0,M
39021,OH,11.9,4640,18.4, 1640 ,3.04,2405000.0,M
39023,OH,14.9,20220,21.3, 6590 ,2.8,9656000.0,M
39025,OH,11.1,22440,17.3, 8370 ,3.04,11627000.0,M
39027,OH,14.1,5920,21.0, 2090 ,2.61,2635000.0,M
39029,OH,14.0,14680,22.3, 4850 ,2.69,6751000.0,M
39031,OH,14.2,5190,22.1, 1910 ,2.54,2249000.0,M
39033,OH,14.4,6060,22.7, 2120 ,2.86,2960000.0,M
39035,OH,18.4,231190,21.5, 57610 ,3.12,123200000.0,M
39037,OH,11.9,6180,18.9, 2370 ,2.59,2735000.0,M
39039,OH,10.7,4100,18.2, 1630 ,2.53,1769000.0,M
39041,OH,8.1,15620,13.7, 7230 ,3.14,8362000.0,M
39043,OH,14.2,10730,20.4, 3190 ,2.74,5017000.0,M
39045,OH,12.0,18170,17.2, 6340 ,2.9,9000000.0,M
39047,OH,14.6,4190,21.8, 1500 ,2.53,1806000.0,M
39049,OH,16.5,206830,19.4, 57250 ,3.01,106097000.0,M
39051,OH,10.4,4400,17.9, 1850 ,2.86,2150000.0,M
39053,OH,15.7,4750,24.2, 1690 ,2.49,2021000.0,M
39055,OH,9.2,8630,16.1, 3600 ,3.25,4792000.0,M
39057,OH,12.8,21170,18.3, 6280 ,2.87,10367000.0,M
39059,OH,15.5,6110,25.0, 2220 ,2.63,2740000.0,M
39061,OH,17.2,139170,19.9, 37290 ,2.97,70486000.0,M
39063,OH,11.6,8720,17.3, 2950 ,2.77,4124000.0,M
39065,OH,13.9,4370,20.9, 1540 ,2.76,2059000.0,M
39067,OH,13.7,2110,22.0, 710 ,2.77,996000.0,M
39069,OH,10.2,2790,17.5, 1150 ,2.62,1245000.0,M
39071,OH,15.9,6860,24.5, 2540 ,2.83,3311000.0,M
39073,OH,13.2,3770,20.3, 1320 ,2.91,1872000.0,M
39075,OH,11.1,4880,18.2, 2610 ,2.97,2476000.0,M
39077,OH,13.4,7840,21.6, 3120 ,2.61,3492000.0,M
39079,OH,16.2,5300,24.9, 1940 ,2.82,2552000.0,M
39081,OH,16.1,10860,23.6, 3100 ,2.69,4991000.0,M
39083,OH,12.8,7770,19.5, 2750 ,2.67,3536000.0,M
39085,OH,11.2,25770,17.2, 8220 ,3.03,13325000.0,M
39087,OH,14.9,9120,22.4, 3060 ,2.7,4210000.0,M
39089,OH,12.1,20640,18.7, 7530 ,2.83,9959000.0,M
39091,OH,12.4,5630,19.9, 2150 ,2.58,2475000.0,M
39093,OH,13.3,40620,20.3, 14050 ,2.88,19984000.0,M
39095,OH,17.5,75650,22.2, 22270 ,2.77,35805000.0,M
39097,OH,11.7,5130,17.9, 1640 ,3.01,2639000.0,M
39099,OH,16.4,38100,23.0, 10900 ,3.0,19531000.0,M
39101,OH,14.6,9580,21.4, 2940 ,2.64,4319000.0,M
39103,OH,9.7,17060,16.0, 6560 ,3.04,8852000.0,M
39105,OH,16.5,3840,25.9, 1320 ,2.75,1801000.0,M
39107,OH,9.6,3920,15.1, 1580 ,2.4,1605000.0,M
39109,OH,11.8,12320,17.4, 4190 ,2.85,5988000.0,M
39111,OH,15.9,2260,27.2, 820 ,2.75,1061000.0,M
39113,OH,17.0,90600,21.6, 25700 ,2.87,44414000.0,M
39115,OH,16.0,2360,24.6, 790 ,2.72,1094000.0,M
39117,OH,10.9,3830,17.8, 1530 ,2.87,1876000.0,M
39119,OH,15.1,12980,21.9, 4330 ,2.7,5979000.0,M
39121,OH,13.6,1980,22.6, 600 ,2.66,898000.0,M
39123,OH,11.8,4820,20.2, 1590 ,3.12,2566000.0,M
39125,OH,11.0,2090,17.6, 800 ,2.81,1004000.0,M
39127,OH,14.8,5310,23.0, 1980 ,2.79,2531000.0,M
39129,OH,12.2,6980,18.8, 2360 ,2.6,3097000.0,M
39131,OH,16.0,4540,23.7, 1570 ,2.77,2147000.0,M
39133,OH,13.7,22200,19.5, 6100 ,3.18,12063000.0,M
39135,OH,12.0,4950,18.8, 1790 ,2.81,2377000.0,M
39137,OH,8.9,3020,15.5, 1340 ,2.9,1494000.0,M
39139,OH,15.0,18250,21.3, 5630 ,2.75,8579000.0,M
39141,OH,15.0,11560,21.8, 3650 ,2.64,5214000.0,M
39143,OH,11.9,7090,19.0, 2610 ,2.5,3024000.0,M
39145,OH,17.4,13380,25.1, 4230 ,2.63,6013000.0,M
39147,OH,12.9,7190,20.8, 2580 ,2.59,3183000.0,M
39149,OH,11.4,5570,17.1, 2150 ,2.64,2513000.0,M
39151,OH,14.2,53190,20.5, 16770 ,2.9,26323000.0,M
39153,OH,14.9,80830,19.4, 22570 ,3.07,42374000.0,M
39155,OH,16.0,32600,24.3, 10310 ,2.78,15463000.0,M
39157,OH,13.0,12000,20.1, 4280 ,2.92,5987000.0,M
39159,OH,9.6,5240,15.3, 2110 ,2.87,2562000.0,M
39161,OH,11.7,3300,18.4, 1220 ,2.61,1468000.0,M
39163,OH,15.9,2090,25.1, 750 ,2.72,971000.0,M
39165,OH,9.2,20640,14.6, 8400 ,3.05,10746000.0,M
39167,OH,14.0,8540,21.4, 2580 ,2.72,3969000.0,M
39169,OH,12.0,13930,19.2, 5460 ,3.0,7139000.0,M
39171,OH,11.9,4400,19.6, 1670 ,2.79,2096000.0,M
39173,OH,12.5,16220,16.5, 4400 ,2.81,7765000.0,M
39175,OH,11.4,2530,16.9, 880 ,2.97,1283000.0,M
40001,OK,19.1,4230,28.5, 1670 ,2.92,2106000.0,S
40003,OK,12.5,740,19.3, 230 ,2.98,377000.0,S
40005,OK,17.1,2370,24.7, 770 ,2.93,1187000.0,S
40007,OK,9.6,520,17.8, 250 ,2.95,262000.0,S
40009,OK,13.3,3060,19.1, 1110 ,3.18,1660000.0,S
40011,OK,13.1,1270,20.7, 450 ,3.07,665000.0,S
40013,OK,15.9,7150,22.3, 2350 ,3.06,3728000.0,S
40015,OK,15.6,4590,23.4, 1740 ,3.02,2362000.0,S
40017,OK,11.3,15020,17.6, 6180 ,3.12,7987000.0,S
40019,OK,15.8,7660,21.8, 2690 ,2.83,3696000.0,S
40021,OK,17.2,8320,24.7, 2740 ,3.27,4648000.0,S
40023,OK,21.7,3240,29.4, 1070 ,2.87,1589000.0,S
40025,OK,11.4,250,19.2, 100 ,3.09,132000.0,S
40027,OK,13.9,38100,18.6, 11350 ,3.06,19881000.0,S
40029,OK,16.8,950,24.9, 350 ,2.94,477000.0,S
40031,OK,17.5,21540,22.0, 6520 ,2.82,10374000.0,S
40033,OK,13.8,830,19.4, 270 ,2.95,417000.0,S
40035,OK,16.0,2330,23.3, 750 ,3.01,1195000.0,S
40037,OK,15.1,10740,23.0, 3940 ,3.15,5770000.0,S
40039,OK,13.7,3990,19.2, 1390 ,3.29,2240000.0,S
40041,OK,15.6,6550,24.8, 2170 ,3.18,3552000.0,S
40043,OK,14.3,700,23.3, 310 ,3.24,388000.0,S
40045,OK,13.9,570,21.3, 210 ,3.32,323000.0,S
40047,OK,13.8,8640,20.1, 3270 ,2.89,4267000.0,S
40049,OK,15.3,4240,21.5, 1500 ,3.07,2225000.0,S
40051,OK,13.3,7220,20.2, 2690 ,3.18,3921000.0,S
40053,OK,11.8,530,18.8, 200 ,2.85,258000.0,S
40055,OK,16.3,980,22.9, 270 ,3.16,529000.0,S
40057,OK,12.4,340,18.3, 120 ,3.16,183000.0,S
40059,OK,10.2,390,19.7, 200 ,3.24,216000.0,S
40061,OK,16.9,2150,24.9, 770 ,2.96,1086000.0,S
40063,OK,17.1,2310,25.4, 750 ,2.89,1139000.0,S
40065,OK,14.5,3700,21.2, 1390 ,3.09,1950000.0,S
40067,OK,16.3,1020,25.3, 370 ,2.94,512000.0,S
40069,OK,16.1,1780,23.5, 640 ,2.87,871000.0,S
40071,OK,15.9,7200,23.8, 2700 ,2.69,3310000.0,S
40073,OK,9.7,1510,17.6, 740 ,3.04,783000.0,S
40075,OK,17.3,1580,26.3, 570 ,2.95,796000.0,S
40077,OK,18.0,1910,26.5, 620 ,3.05,994000.0,S
40079,OK,17.1,8540,25.3, 3030 ,2.98,4340000.0,S
40081,OK,14.2,4940,21.6, 1840 ,3.0,2533000.0,S
40083,OK,13.7,6200,19.4, 2100 ,3.1,3276000.0,S
40085,OK,11.3,1110,18.5, 460 ,2.97,563000.0,S
40087,OK,11.5,4360,18.0, 1760 ,3.12,2324000.0,S
40089,OK,19.1,6320,26.5, 2220 ,3.07,3307000.0,S
40091,OK,17.8,3540,26.4, 1070 ,3.05,1844000.0,S
40093,OK,12.2,950,19.1, 380 ,3.03,491000.0,S
40095,OK,12.8,2080,21.4, 810 ,2.9,1030000.0,S
40097,OK,16.0,6540,24.1, 2370 ,3.13,3492000.0,S
40099,OK,14.2,1960,20.4, 660 ,2.86,958000.0,S
40101,OK,18.4,12810,25.5, 4340 ,2.78,6087000.0,S
40103,OK,13.3,1520,18.5, 510 ,2.95,766000.0,S
40105,OK,16.4,1710,23.1, 560 ,3.09,903000.0,S
40107,OK,19.1,2330,25.6, 730 ,2.99,1188000.0,S
40109,OK,16.0,123540,21.5, 42790 ,2.99,63092000.0,S
40111,OK,18.2,7110,25.3, 2390 ,2.99,3628000.0,S
40113,OK,16.1,7650,23.3, 2520 ,3.12,4078000.0,S
40115,OK,16.8,5320,25.3, 2000 ,3.0,2727000.0,S
40117,OK,15.1,2490,22.5, 890 ,3.14,1335000.0,S
40119,OK,19.5,15750,21.7, 3390 ,2.99,8048000.0,S
40121,OK,16.0,7160,23.3, 2310 ,3.2,3905000.0,S
40123,OK,15.8,6070,21.9, 1990 ,2.7,2799000.0,S
40125,OK,15.6,11180,22.3, 3890 ,2.88,5491000.0,S
40127,OK,17.2,1920,25.8, 640 ,2.95,967000.0,S
40129,OK,14.4,540,23.1, 220 ,3.26,300000.0,S
40131,OK,12.5,11220,19.6, 4310 ,3.38,6466000.0,S
40133,OK,18.2,4610,26.1, 1680 ,2.91,2289000.0,S
40135,OK,18.2,7520,27.7, 2680 ,3.02,3882000.0,S
40137,OK,15.6,6890,23.1, 2420 ,3.18,3734000.0,S
40139,OK,9.4,2020,18.7, 1100 ,2.99,1030000.0,S
40141,OK,13.9,1060,22.3, 410 ,2.93,529000.0,S
40143,OK,15.8,100610,21.6, 35120 ,3.11,53359000.0,S
40145,OK,12.9,9900,20.0, 3850 ,3.26,5501000.0,S
40147,OK,14.7,7610,22.0, 2700 ,2.82,3668000.0,S
40149,OK,13.5,1560,21.4, 630 ,3.22,858000.0,S
40151,OK,13.4,1230,17.9, 320 ,2.99,627000.0,S
40153,OK,12.4,2610,19.4, 1050 ,3.21,1429000.0,S
41001,OR,14.1,2260,22.5, 710 ,3.04,1173000.0,W
41003,OR,14.6,12880,16.9, 2500 ,3.27,7183000.0,W
41005,OR,10.2,40800,16.4, 14500 ,3.3,22964000.0,W
41007,OR,12.5,4740,18.3, 1370 ,3.1,2505000.0,W
41009,OR,12.3,6200,19.6, 2170 ,3.35,3543000.0,W
41011,OR,14.8,9330,22.6, 2650 ,3.23,5148000.0,W
41013,OR,14.1,3060,22.7, 960 ,6.2,3237000.0,W
41015,OR,14.1,3170,21.8, 740 ,3.24,1754000.0,W
41017,OR,11.9,20930,18.5, 6890 ,3.41,12186000.0,W
41019,OR,14.2,15330,22.8, 4800 ,3.03,7922000.0,W
41021,OR,11.9,230,15.8, 70 ,3.26,128000.0,W
41023,OR,14.0,1010,23.1, 310 ,3.02,521000.0,W
41025,OR,14.9,1070,23.0, 350 ,3.12,570000.0,W
41027,OR,8.3,1920,16.9, 960 ,3.79,1241000.0,W
41029,OR,13.3,28160,20.9, 9260 ,3.09,14826000.0,W
41031,OR,13.1,2970,22.8, 1240 ,3.62,1837000.0,W
41033,OR,14.7,12380,22.7, 3760 ,3.09,6536000.0,W
41035,OR,14.3,9450,22.3, 3190 ,3.16,5088000.0,W
41037,OR,15.8,1230,23.3, 340 ,3.14,660000.0,W
41039,OR,14.6,53150,20.2, 13940 ,3.15,28582000.0,W
41041,OR,14.2,6700,23.4, 1900 ,3.48,3984000.0,W
41043,OR,13.5,16300,20.9, 5840 ,2.98,8286000.0,W
41045,OR,13.0,3940,23.1, 1790 ,2.58,1733000.0,W
41047,OR,11.0,36260,19.4, 16230 ,2.98,18423000.0,W
41049,OR,8.3,930,18.0, 550 ,2.99,475000.0,W
41051,OR,13.8,108470,18.7, 28860 ,3.36,62216000.0,W
41053,OR,12.2,9710,18.7, 3480 ,3.16,5244000.0,W
41055,OR,13.7,220,19.2, 50 ,3.56,134000.0,W
41057,OR,12.5,3230,20.5, 1010 ,3.16,1742000.0,W
41059,OR,11.5,8830,20.5, 4060 ,3.18,4795000.0,W
41061,OR,14.8,3820,22.0, 1260 ,3.28,2139000.0,W
41063,OR,14.0,960,22.0, 270 ,3.11,509000.0,W
41065,OR,11.3,2900,17.7, 1030 ,3.32,1644000.0,W
41067,OR,10.1,57730,16.5, 22570 ,3.2,31500000.0,W
41069,OR,14.0,200,24.1, 50 ,3.12,106000.0,W
41071,OR,10.8,11100,18.8, 4460 ,3.14,5952000.0,W
42001,PA,8.3,8430,14.5, 3040 ,3.55,5110000.0,N
42003,PA,13.1,161070,16.3, 37930 ,3.13,86071000.0,N
42005,PA,11.9,7960,19.0, 2480 ,2.67,3625000.0,N
42007,PA,11.7,19680,17.1, 5660 ,2.82,9482000.0,N
42009,PA,11.2,5470,18.0, 1780 ,3.46,3232000.0,N
42011,PA,9.3,38670,16.1, 15220 ,3.09,20384000.0,N
42013,PA,12.4,15460,18.4, 4740 ,3.04,8009000.0,N
42015,PA,11.1,6820,17.8, 2410 ,2.81,3269000.0,N
42017,PA,8.0,50200,12.8, 16920 ,3.41,29241000.0,N
42019,PA,9.4,17540,14.4, 5530 ,3.06,9173000.0,N
42021,PA,13.0,17690,20.3, 5330 ,3.02,9123000.0,N
42023,PA,13.2,630,21.3, 180 ,3.05,328000.0,N
42025,PA,11.0,7020,19.1, 2410 ,2.91,3489000.0,N
42027,PA,13.0,20940,14.5, 3550 ,3.56,12709000.0,N
42029,PA,7.7,39480,12.1, 14480 ,3.88,26166000.0,N
42031,PA,13.4,5200,19.5, 1420 ,2.63,2337000.0,N
42033,PA,12.3,9890,20.2, 3030 ,2.92,4929000.0,N
42035,PA,13.4,5280,20.4, 1630 ,3.12,2809000.0,N
42037,PA,12.6,8370,17.8, 2110 ,3.04,4342000.0,N
42039,PA,12.3,10690,18.7, 3450 ,2.9,5295000.0,N
42041,PA,9.4,23080,14.1, 7050 ,3.21,12648000.0,N
42043,PA,12.9,35310,16.4, 10060 ,3.15,18990000.0,N
42045,PA,12.3,69250,14.7, 18380 ,3.62,42777000.0,N
42047,PA,10.0,3090,16.6, 1010 ,3.27,1723000.0,N
42049,PA,13.9,38590,19.7, 11930 ,3.01,19845000.0,N
42051,PA,14.6,19430,22.6, 5860 ,2.91,9640000.0,N
42053,PA,14.5,1070,24.4, 160 ,2.81,513000.0,N
42055,PA,10.3,15740,15.9, 5530 ,2.9,7798000.0,N
42057,PA,10.7,1570,16.6, 510 ,3.07,822000.0,N
42059,PA,12.6,4690,19.5, 1400 ,2.73,2185000.0,N
42061,PA,12.5,5700,19.0, 1640 ,3.22,3132000.0,N
42063,PA,13.3,11550,18.6, 2930 ,3.02,5951000.0,N
42065,PA,12.0,5330,18.9, 1780 ,2.66,2416000.0,N
42067,PA,10.8,2630,17.7, 980 ,3.23,1451000.0,N
42069,PA,12.2,25940,18.2, 7790 ,3.23,14283000.0,N
42071,PA,9.5,50760,14.8, 19040 ,3.2,27682000.0,N
42073,PA,12.7,11180,19.0, 3400 ,2.95,5630000.0,N
42075,PA,9.1,12480,14.9, 4720 ,3.01,6418000.0,N
42077,PA,9.6,34550,16.0, 13200 ,3.22,18972000.0,N
42079,PA,12.0,38280,19.4, 12140 ,3.05,19943000.0,N
42081,PA,12.7,14640,18.7, 4460 ,3.03,7561000.0,N
42083,PA,13.3,5580,21.3, 1790 ,3.24,3083000.0,N
42085,PA,12.5,14230,19.3, 4400 ,2.7,6546000.0,N
42087,PA,12.0,5590,19.1, 2010 ,2.68,2558000.0,N
42089,PA,10.3,17220,15.8, 5440 ,3.15,9263000.0,N
42091,PA,8.9,72520,12.4, 22250 ,3.5,43346000.0,N
42093,PA,10.2,1860,15.9, 580 ,3.07,975000.0,N
42095,PA,9.2,27730,14.8, 9100 ,3.33,15755000.0,N
42097,PA,12.4,11500,18.9, 3490 ,3.12,6124000.0,N
42099,PA,9.0,4130,14.9, 1490 ,3.26,2300000.0,N
42101,PA,20.1,314820,21.3, 73650 ,3.23,173584000.0,N
42103,PA,9.1,5090,16.5, 1790 ,3.44,2984000.0,N
42105,PA,12.5,2130,19.3, 690 ,2.93,1064000.0,N
42107,PA,11.6,16730,18.0, 5090 ,2.98,8496000.0,N
42109,PA,10.5,4270,17.2, 1510 ,2.83,2065000.0,N
42111,PA,11.8,8930,19.3, 2670 ,2.84,4331000.0,N
42113,PA,11.4,710,18.0, 130 ,3.1,376000.0,N
42115,PA,10.8,4500,17.9, 1430 ,3.55,2728000.0,N
42117,PA,12.0,4980,18.2, 1520 ,3.13,2662000.0,N
42119,PA,10.6,4770,15.6, 1240 ,3.42,2785000.0,N
42121,PA,12.1,6410,19.3, 2060 ,2.73,2991000.0,N
42123,PA,11.5,4650,19.3, 1530 ,2.7,2141000.0,N
42125,PA,10.6,21920,15.7, 6430 ,3.31,12390000.0,N
42127,PA,10.3,5330,16.6, 1470 ,3.36,3053000.0,N
42129,PA,10.6,37740,16.4, 10990 ,3.1,19942000.0,N
42131,PA,10.3,2850,16.9, 950 ,3.21,1562000.0,N
42133,PA,9.9,43680,15.5, 15300 ,3.1,23127000.0,N
44001,RI,9.5,4640,13.8, 1310 ,4.4,3485000.0,N
44003,RI,9.7,15830,14.8, 4660 ,3.28,8851000.0,N
44005,RI,10.6,8780,15.2, 2270 ,3.51,5256000.0,N
44007,RI,12.6,79720,18.4, 24370 ,3.32,45218000.0,N
44009,RI,9.7,12270,14.9, 3310 ,3.65,7641000.0,N
45001,SC,15.2,3760,20.5, 1080 ,2.96,1899000.0,S
45003,SC,12.5,20750,18.3, 6700 ,2.75,9725000.0,S
45005,SC,24.1,2270,26.9, 490 ,2.78,1079000.0,S
45007,SC,11.7,22700,17.4, 7830 ,2.71,10506000.0,S
45009,SC,20.7,3070,24.0, 720 ,2.82,1479000.0,S
45011,SC,19.3,4210,24.0, 1290 ,2.68,1928000.0,S
45013,SC,9.6,17150,16.2, 5720 ,3.56,10415000.0,S
45015,SC,11.2,22930,15.8, 7840 ,3.12,12218000.0,S
45017,SC,15.0,2230,17.4, 520 ,2.92,1111000.0,S
45019,SC,13.0,50260,16.2, 12550 ,3.47,29784000.0,S
45021,SC,14.4,8150,20.5, 2730 ,2.48,3449000.0,S
45023,SC,16.6,5390,20.3, 1520 ,2.68,2462000.0,S
45025,SC,15.7,7260,20.9, 2190 ,2.7,3346000.0,S
45027,SC,18.1,6190,21.4, 1480 ,2.73,2888000.0,S
45029,SC,16.3,6110,21.0, 1800 ,2.87,2994000.0,S
45031,SC,17.5,11830,20.7, 3190 ,2.78,5620000.0,S
45033,SC,20.6,6410,24.0, 1920 ,2.7,2950000.0,S
45035,SC,11.2,16960,15.0, 5740 ,3.07,8890000.0,S
45037,SC,13.5,3590,17.9, 900 ,2.91,1780000.0,S
45039,SC,19.6,4490,21.0, 960 ,2.91,2230000.0,S
45041,SC,16.5,22800,18.6, 6210 ,2.63,10246000.0,S
45043,SC,14.5,8860,20.9, 2500 ,3.25,4911000.0,S
45045,SC,10.7,52370,15.7, 18000 ,2.99,26744000.0,S
45047,SC,16.2,11320,22.0, 3540 ,2.64,5107000.0,S
45049,SC,16.6,3320,17.6, 790 ,2.88,1630000.0,S
45051,SC,12.0,37080,20.0, 11770 ,2.89,18280000.0,S
45053,SC,15.1,4140,20.3, 1190 ,3.23,2282000.0,S
45055,SC,12.1,7700,17.1, 2560 ,2.93,3847000.0,S
45057,SC,11.6,10050,17.4, 3310 ,2.74,4699000.0,S
45059,SC,14.1,9390,20.1, 2980 ,2.45,3928000.0,S
45061,SC,20.9,3750,22.6, 860 ,2.71,1735000.0,S
45063,SC,9.8,27540,15.7, 10410 ,2.88,13554000.0,S
45065,SC,16.6,1610,23.6, 290 ,2.82,773000.0,S
45067,SC,21.2,6730,24.9, 1860 ,2.66,3049000.0,S
45069,SC,20.3,5580,23.9, 1330 ,2.61,2481000.0,S
45071,SC,13.9,5270,19.5, 1640 ,2.66,2388000.0,S
45073,SC,11.3,8610,19.3, 2980 ,2.6,3824000.0,S
45075,SC,20.9,18610,22.7, 4530 ,2.54,8055000.0,S
45077,SC,11.6,14090,16.4, 3880 ,2.86,6888000.0,S
45079,SC,16.2,65430,16.5, 14560 ,3.07,34288000.0,S
45081,SC,12.1,2450,18.4, 830 ,2.96,1238000.0,S
45083,SC,11.9,35330,17.3, 12100 ,2.7,16275000.0,S
45085,SC,17.7,19010,20.3, 5340 ,2.74,8874000.0,S
45087,SC,15.6,4340,20.7, 1230 ,2.67,1977000.0,S
45089,SC,21.6,6980,23.1, 1610 ,2.83,3371000.0,S
45091,SC,10.6,26720,15.3, 9480 ,3.02,13752000.0,S
46003,SD,8.0,220,12.9, 90 ,3.11,117000.0,M
46005,SD,12.9,2350,21.7, 1050 ,3.19,1280000.0,M
46007,SD,18.2,630,26.9, 330 ,3.15,339000.0,M
46009,SD,9.9,690,16.0, 200 ,3.22,379000.0,M
46011,SD,12.8,4310,14.4, 980 ,3.41,2507000.0,M
46013,SD,11.0,4240,14.6, 1340 ,3.15,2279000.0,M
46015,SD,11.6,610,17.1, 230 ,3.15,328000.0,M
46017,SD,23.1,470,28.6, 230 ,3.23,259000.0,M
46019,SD,10.6,1080,14.3, 350 ,3.28,605000.0,M
46021,SD,8.3,120,12.4, 40 ,3.03,62000.0,M
46023,SD,13.8,1280,20.4, 560 ,3.16,690000.0,M
46025,SD,11.4,420,19.7, 180 ,3.21,230000.0,M
46027,SD,16.0,2230,16.7, 400 ,3.12,1187000.0,M
46029,SD,11.5,3200,15.4, 1040 ,3.23,1765000.0,M
46031,SD,22.4,930,30.5, 450 ,3.08,489000.0,M
46033,SD,10.5,890,19.3, 270 ,3.25,494000.0,M
46035,SD,11.8,2330,17.0, 760 ,3.09,1228000.0,M
46037,SD,12.4,680,20.8, 250 ,3.18,369000.0,M
46039,SD,9.9,420,16.4, 160 ,3.28,235000.0,M
46041,SD,20.6,1180,28.1, 570 ,3.26,656000.0,M
46043,SD,9.5,280,14.3, 100 ,3.18,152000.0,M
46045,SD,7.7,310,11.6, 110 ,3.14,166000.0,M
46047,SD,11.8,800,19.3, 240 ,3.23,441000.0,M
46049,SD,10.3,240,12.1, 60 ,3.08,126000.0,M
46051,SD,8.8,630,14.5, 230 ,3.23,347000.0,M
46053,SD,12.2,510,18.4, 180 ,3.22,280000.0,M
46055,SD,11.8,250,19.5, 100 ,3.24,138000.0,M
46057,SD,8.1,480,13.6, 250 ,3.31,271000.0,M
46059,SD,9.9,330,14.6, 100 ,3.14,177000.0,M
46061,SD,9.0,300,14.0, 150 ,3.17,162000.0,M
46063,SD,11.1,140,15.1, 50 ,3.37,80000.0,M
46065,SD,10.7,1890,16.1, 670 ,3.23,1043000.0,M
46067,SD,10.7,780,16.5, 290 ,3.17,422000.0,M
46069,SD,10.6,150,18.8, 50 ,3.24,83000.0,M
46071,SD,21.4,700,28.7, 290 ,3.25,388000.0,M
46073,SD,9.5,190,12.9, 60 ,3.1,100000.0,M
46075,SD,10.6,80,18.1, 20 ,3.25,44000.0,M
46077,SD,9.2,460,14.8, 160 ,3.22,252000.0,M
46079,SD,11.6,1430,18.5, 500 ,3.04,741000.0,M
46081,SD,11.5,2890,15.2, 690 ,3.44,1698000.0,M
46083,SD,7.0,3700,11.6, 1780 ,3.47,2191000.0,M
46085,SD,14.3,560,22.6, 250 ,3.25,310000.0,M
46087,SD,9.3,510,14.2, 210 ,3.04,265000.0,M
46089,SD,11.7,280,14.9, 70 ,3.14,150000.0,M
46091,SD,9.6,460,14.6, 170 ,3.18,249000.0,M
46093,SD,9.8,2660,15.1, 980 ,2.96,1344000.0,M
46095,SD,19.6,400,30.6, 190 ,3.32,227000.0,M
46097,SD,10.2,230,16.0, 90 ,3.21,126000.0,M
46099,SD,11.1,20370,15.0, 6980 ,3.0,10420000.0,M
46101,SD,11.3,740,18.5, 300 ,3.04,384000.0,M
46102,SD,27.0,3860,35.8, 1910 ,3.08,2031000.0,M
46103,SD,11.5,12430,17.8, 4540 ,3.25,6888000.0,M
46105,SD,10.5,310,15.8, 100 ,3.42,181000.0,M
46107,SD,8.6,200,14.7, 70 ,3.22,110000.0,M
46109,SD,13.6,1400,22.0, 640 ,3.24,774000.0,M
46111,SD,9.9,230,16.8, 80 ,3.1,122000.0,M
46115,SD,10.3,670,16.0, 240 ,3.13,358000.0,M
46117,SD,8.5,250,13.2, 90 ,3.27,140000.0,M
46119,SD,8.3,110,12.3, 40 ,3.24,61000.0,M
46121,SD,25.4,2540,32.3, 1300 ,3.32,1441000.0,M
46123,SD,13.1,720,20.1, 250 ,3.27,402000.0,M
46125,SD,9.8,810,15.2, 290 ,3.05,422000.0,M
46127,SD,9.4,1400,13.8, 510 ,3.11,743000.0,M
46129,SD,11.7,640,16.5, 210 ,3.04,332000.0,M
46135,SD,11.5,2600,15.8, 760 ,3.19,1416000.0,M
46137,SD,21.6,610,29.7, 280 ,3.23,337000.0,M
47001,TN,12.6,9540,20.0, 3190 ,3.06,4980000.0,S
47003,TN,11.8,5540,18.8, 2270 ,3.1,2929000.0,S
47005,TN,14.5,2340,22.3, 720 ,3.07,1225000.0,S
47007,TN,14.3,2060,22.2, 530 ,3.23,1135000.0,S
47009,TN,10.7,13580,17.8, 4730 ,3.16,7333000.0,S
47011,TN,12.7,13170,19.6, 4550 ,3.15,7079000.0,S
47013,TN,14.2,5660,23.0, 1870 ,3.04,2935000.0,S
47015,TN,11.8,1640,19.4, 570 ,3.07,860000.0,S
47017,TN,14.7,4140,20.5, 1230 ,2.88,2032000.0,S
47019,TN,14.9,8410,23.8, 2580 ,3.2,4596000.0,S
47021,TN,9.7,3870,17.0, 1570 ,3.06,2018000.0,S
47023,TN,13.3,2270,19.0, 740 ,2.91,1128000.0,S
47025,TN,14.4,4540,22.3, 1340 ,2.93,2271000.0,S
47027,TN,15.5,1190,23.5, 360 ,2.99,607000.0,S
47029,TN,15.6,5510,25.5, 1850 ,2.94,2762000.0,S
47031,TN,11.8,6370,18.8, 2450 ,2.95,3202000.0,S
47033,TN,13.1,1900,18.8, 670 ,2.9,940000.0,S
