fips,pop_estimate,percent_white,percent_black,percent_native_american,percent_asian,percent_nhpi,percent_multi,percent_nonwhite_hispanic
1001,55036,76.60,19.10,0.30,0.90,0.10,0.40,0.01
1003,203360,86.50,9.50,0.80,0.70,0.00,0.40,0.01
1005,26201,46.60,48.00,0.20,0.60,0.00,0.30,0.03
1007,22580,76.70,22.10,0.40,0.00,0.00,0.50,0.00
1009,57667,95.50,1.60,0.40,0.10,0.00,0.40,0.01
1011,10478,21.90,75.60,1.00,0.70,0.00,1.40,0.00
1013,20126,52.40,44.90,0.10,1.10,0.00,0.50,0.00
1015,115527,74.60,20.50,0.40,1.00,0.00,0.40,0.02
1017,33895,57.70,39.30,0.30,1.00,0.00,0.40,0.01
1019,25855,93.10,5.00,0.50,0.20,0.00,0.30,0.00
1021,43805,83.30,9.60,0.60,0.40,0.00,0.90,0.05
1023,13188,56.50,42.30,0.00,0.10,0.00,0.70,0.00
1025,24625,53.20,45.70,0.10,0.50,0.10,0.30,0.00
1027,13407,83.20,14.80,0.90,0.00,0.00,0.80,0.00
1029,14939,94.60,2.80,0.30,0.50,0.00,0.60,0.00
1031,51073,76.30,17.30,1.10,1.30,0.00,0.70,0.01
1033,54435,79.60,16.00,0.70,0.50,0.00,0.50,0.02
1035,12649,51.30,46.50,0.20,0.00,0.00,1.30,0.01
1037,10955,65.40,33.20,0.10,0.00,0.00,1.50,0.00
1039,37519,84.60,13.20,0.30,0.40,0.00,0.30,0.00
1041,13866,71.50,23.60,0.80,1.40,0.00,0.90,0.02
1043,81703,95.50,1.20,0.40,0.60,0.00,0.30,0.01
1045,49393,73.30,19.40,0.50,1.00,0.00,0.60,0.02
1047,40755,28.20,70.40,0.00,0.40,0.10,0.30,0.01
1049,71194,86.30,1.50,1.40,0.30,0.90,0.50,0.09
1051,80989,75.20,21.40,0.30,0.60,0.00,0.30,0.01
1053,37621,61.40,32.20,3.60,0.40,0.10,0.50,0.01
1055,103132,80.90,15.60,0.70,0.70,0.10,0.30,0.01
1057,16657,85.50,12.10,0.00,0.50,0.00,1.00,0.01
1059,31507,85.90,4.80,0.90,0.40,0.10,0.60,0.08
1061,26572,86.60,9.20,0.70,0.40,0.00,0.60,0.01
1063,8533,17.10,80.30,0.60,0.00,0.00,0.70,0.01
1065,14995,39.50,58.70,0.20,0.20,0.00,0.40,0.01
1067,17110,71.00,27.80,0.00,0.00,0.00,0.50,0.00
1069,104108,69.40,26.70,0.40,0.90,0.00,0.20,0.01
1071,52326,91.00,3.20,1.10,0.50,0.10,0.40,0.01
1073,659460,52.10,42.60,0.20,1.50,0.00,0.20,0.02
1075,14021,87.50,10.80,0.30,0.00,0.00,0.50,0.00
1077,92590,86.90,10.10,0.40,0.70,0.00,0.30,0.00
1079,33288,78.00,11.40,5.20,0.10,0.00,1.30,0.01
1081,156597,69.90,23.10,0.10,3.80,0.00,0.30,0.01
1083,91695,81.60,13.10,0.80,1.30,0.10,0.50,0.01
1085,10362,24.70,74.50,0.10,0.00,0.00,0.50,0.00
1087,19358,15.80,82.20,0.30,0.20,0.00,0.40,0.01
1089,353213,68.50,24.20,0.60,2.60,0.10,0.30,0.01
1091,19743,45.40,54.10,0.10,0.00,0.00,0.10,0.00
1093,30058,93.30,3.30,0.40,0.30,0.00,0.60,0.01
1095,94738,92.60,2.20,0.70,0.60,0.10,0.30,0.02
1097,414328,59.30,35.30,0.60,2.00,0.00,0.20,0.01
1099,21745,55.10,41.50,1.30,0.50,0.00,0.80,0.01
1101,227120,37.00,57.30,0.20,2.50,0.00,0.30,0.02
1103,119157,81.20,12.40,0.60,0.70,0.00,0.30,0.03
1105,9680,29.70,69.60,0.10,0.20,0.00,0.30,0.00
1107,20170,56.00,40.60,0.10,0.10,0.00,0.80,0.02
1109,33287,57.10,38.00,0.60,2.20,0.00,1.20,0.00
1111,22530,77.00,20.00,0.20,0.20,0.20,0.70,0.01
1113,58480,50.60,42.70,0.40,0.70,0.20,1.00,0.02
1115,86937,87.40,9.30,0.30,0.80,0.00,0.30,0.01
1117,208721,80.70,11.80,0.20,1.90,0.00,0.30,0.04
1119,13084,24.70,70.80,0.50,3.00,0.00,0.50,0.00
1121,80888,64.30,32.10,0.40,0.60,0.00,0.40,0.01
1123,40756,69.80,27.50,0.40,0.40,0.00,0.50,0.01
1125,204424,64.70,31.30,0.20,1.50,0.00,0.20,0.01
1127,64927,91.20,6.10,0.20,0.50,0.00,0.30,0.01
1129,16746,65.50,24.60,7.60,0.90,0.00,1.10,0.00
1131,10919,26.90,72.10,0.10,0.00,0.00,0.50,0.00
1133,23968,96.50,0.50,0.30,0.30,0.10,0.40,0.01
2013,3338,17.20,5.20,38.10,26.20,1.40,1.50,0.08
2016,5784,29.80,5.10,11.80,38.30,2.60,1.40,0.09
2020,298225,63.70,5.50,7.30,9.30,2.40,0.60,0.04
2050,17957,11.00,0.70,82.70,0.90,0.00,0.90,0.01
2060,917,52.00,0.40,34.60,1.40,0.30,2.40,0.03
2068,2303,83.00,0.20,2.20,4.70,0.00,4.50,0.00
2070,4974,17.50,0.40,72.90,1.50,0.00,1.70,0.02
2090,100031,76.20,4.20,6.80,3.10,0.50,0.80,0.03
2100,2537,80.10,0.00,7.60,3.90,0.20,2.80,0.02
2105,2146,45.80,2.90,39.10,2.70,0.10,2.10,0.03
2110,32434,68.90,1.10,11.10,7.30,1.00,1.50,0.03
2122,57961,83.60,0.50,7.30,1.50,0.30,0.70,0.01
2130,13745,67.20,0.50,14.10,8.00,0.00,1.00,0.02
2150,13773,53.70,0.20,13.30,22.10,1.10,2.00,0.05
2158,8129,4.00,0.80,90.50,0.50,0.00,0.70,0.01
2164,1301,22.40,0.70,67.60,2.20,0.20,2.60,0.01
2170,101135,83.20,1.10,5.10,1.30,0.20,0.50,0.01
2180,9869,16.40,0.80,73.50,1.40,0.30,1.20,0.01
2185,9757,31.90,0.70,52.10,5.80,1.90,2.00,0.03
2188,7715,11.70,0.80,81.80,0.90,0.00,0.90,0.02
2195,3275,76.20,0.60,7.20,6.80,1.10,2.10,0.02
2198,6473,47.00,0.20,40.70,1.10,0.60,1.50,0.02
2220,8810,64.80,1.00,14.30,6.90,0.40,2.00,0.04
2230,1038,82.80,0.90,6.60,4.00,0.00,1.90,0.03
2240,6889,78.10,1.70,11.50,1.90,0.00,1.40,0.02
2261,9439,73.20,0.10,14.20,2.80,0.60,2.50,0.02
2275,2475,65.90,0.20,22.10,3.10,0.00,2.30,0.02
2282,682,46.00,0.90,29.00,5.40,1.30,4.40,0.03
2290,5453,22.60,0.10,71.00,0.70,0.00,0.80,0.01
4001,71602,22.80,0.50,73.30,0.30,0.10,0.60,0.02
4003,126516,84.40,3.80,1.20,1.80,0.40,0.60,0.06
4005,138639,63.60,1.40,26.60,1.90,0.10,0.50,0.05
4007,53145,77.50,0.60,15.80,0.90,0.00,0.60,0.04
4009,37700,79.00,2.00,13.20,0.70,0.20,0.90,0.05
4011,9368,91.10,2.00,4.00,0.40,0.00,0.30,0.03
4012,20477,75.30,0.90,12.70,0.80,0.20,1.00,0.10
4013,4155501,78.00,5.40,1.90,3.90,0.20,0.10,0.09
4015,204691,90.40,1.10,2.40,1.20,0.10,0.30,0.04
4017,107902,47.90,0.80,44.20,0.60,0.10,0.40,0.05
4019,1007257,76.90,3.50,3.50,2.80,0.20,0.20,0.12
4021,405537,80.40,4.50,5.00,1.70,0.40,0.40,0.07
4023,46358,86.20,0.50,0.50,0.90,0.00,0.50,0.12
4025,220972,92.00,0.50,1.70,1.00,0.00,0.20,0.03
4027,204281,73.10,2.10,1.30,1.30,0.10,0.30,0.22
5001,18352,72.20,26.40,0.00,0.00,0.00,0.50,0.01
5003,20771,71.90,25.60,0.20,0.00,0.00,0.40,0.01
5005,41093,96.40,0.20,0.50,0.40,0.00,0.20,0.01
5007,251823,88.10,1.60,1.50,3.70,0.50,0.30,0.02
5009,37212,96.30,0.40,1.10,0.50,0.10,0.50,0.00
5011,10994,62.30,29.30,1.70,0.00,0.00,0.20,0.08
5013,5194,76.10,22.30,0.10,0.20,0.20,1.00,0.00
5015,27782,92.70,1.30,0.70,1.00,0.60,0.40,0.03
5017,11008,43.20,54.20,0.40,0.50,0.00,0.50,0.01
5019,22495,72.00,23.90,0.30,0.70,0.00,0.40,0.02
5021,15190,96.30,0.70,0.50,0.00,0.00,0.50,0.01
5023,25361,97.10,0.60,0.70,0.80,0.00,0.40,0.00
5025,8332,86.40,11.00,0.40,0.10,0.00,1.10,0.00
5027,23992,60.70,35.00,0.30,1.10,0.00,0.30,0.01
5029,20954,85.20,11.20,0.30,0.10,0.00,0.70,0.00
5031,104246,79.90,13.40,0.60,1.10,0.10,0.50,0.02
5033,62119,89.60,1.30,2.00,1.80,0.00,0.60,0.03
5035,49278,44.80,49.00,0.30,0.70,0.10,1.10,0.01
5037,17164,74.40,22.80,0.00,0.10,0.00,0.90,0.00
5039,7585,55.00,40.30,0.40,1.60,0.20,1.10,0.01
5041,12094,48.60,47.50,0.20,0.10,0.00,0.70,0.03
5043,18620,68.80,28.80,0.10,0.20,0.00,0.50,0.01
5045,121282,82.50,11.40,0.40,1.30,0.10,0.40,0.02
5047,17803,94.50,1.00,2.00,0.50,0.10,0.60,0.01
5049,12092,96.50,0.30,0.90,0.00,0.10,1.00,0.00
5051,97994,85.70,8.20,0.80,0.50,0.00,0.50,0.02
5053,18076,95.20,2.90,0.20,0.00,0.00,0.50,0.00
5055,44197,95.70,1.00,0.40,0.30,0.10,0.50,0.01
5057,22154,59.60,29.60,0.30,0.10,0.40,1.00,0.08
5059,33480,84.90,10.90,0.30,0.30,0.00,0.70,0.01
5061,13472,66.70,20.90,0.20,0.20,0.00,0.50,0.10
5063,37097,92.20,2.00,0.30,0.70,0.00,0.50,0.03
5065,13521,94.90,1.90,1.50,0.20,0.00,0.90,0.01
5067,17429,79.50,17.00,0.20,0.00,0.00,0.90,0.00
5069,71373,40.60,56.40,0.20,0.80,0.00,0.30,0.01
5071,26155,91.90,1.80,0.20,1.60,0.10,0.40,0.02
5073,7051,60.00,37.90,0.30,0.40,0.00,0.60,0.00
5075,16777,96.90,0.90,0.50,0.10,0.00,0.30,0.00
5077,9614,41.90,56.90,0.20,0.10,0.00,0.70,0.00
5079,13885,66.70,31.40,0.40,0.00,0.00,0.40,0.01
5081,12494,73.80,20.50,1.30,0.00,0.00,0.70,0.03
5083,21802,92.00,2.10,1.10,1.30,0.00,1.00,0.02
5085,71568,89.10,6.00,0.50,0.70,0.10,0.40,0.02
5087,15907,94.60,0.60,1.10,0.40,0.50,0.80,0.01
5089,16374,96.30,0.20,1.20,0.40,0.00,0.50,0.01
5091,43760,70.60,24.70,1.10,0.50,0.10,0.80,0.02
5093,43534,60.90,35.10,0.00,0.50,0.00,0.50,0.02
5095,7420,55.80,40.80,0.00,0.50,0.00,1.20,0.01
5097,9059,91.70,0.30,2.70,1.20,0.00,0.50,0.03
5099,8528,63.80,33.40,0.10,1.40,0.00,0.80,0.00
5101,7898,95.50,0.00,1.50,0.50,0.00,0.70,0.00
5103,24378,57.20,40.90,0.20,0.10,0.00,0.60,0.00
5105,10320,93.40,2.30,0.50,0.10,0.00,1.10,0.02
5107,19518,36.20,62.80,0.00,0.10,0.00,0.60,0.00
5109,10893,89.50,2.80,0.40,0.80,0.00,0.50,0.05
5111,24098,88.70,5.60,0.20,0.10,0.00,0.90,0.02
5113,20212,91.70,0.50,1.30,0.50,0.00,0.60,0.03
5115,63372,91.20,2.90,0.40,1.00,0.00,0.40,0.02
5117,8309,85.30,13.40,0.40,0.00,0.00,0.50,0.00
5119,392848,57.10,36.10,0.20,2.10,0.00,0.30,0.02
5121,17514,96.30,0.90,0.70,0.00,0.00,0.60,0.01
5123,26688,41.30,55.60,0.30,0.50,0.00,0.60,0.02
5125,116252,89.60,6.40,0.30,1.10,0.10,0.30,0.01
5127,10584,89.70,0.20,1.30,3.50,0.00,1.20,0.02
5129,7925,94.50,0.20,1.00,1.30,0.00,1.20,0.01
5131,127362,77.70,6.80,1.20,4.30,0.00,0.50,0.06
5133,17206,64.40,4.80,1.80,0.40,0.20,0.60,0.27
5135,17041,95.20,0.60,0.50,0.40,0.00,0.60,0.01
5137,12443,96.50,0.10,0.60,0.10,0.00,0.60,0.00
5139,40022,64.50,32.70,1.00,0.50,0.00,0.40,0.00
5141,16751,95.70,0.50,0.60,0.10,0.00,0.60,0.01
5143,223683,77.80,3.50,0.80,2.40,2.00,0.40,0.11
5145,78706,91.10,4.10,0.30,0.70,0.00,0.50,0.02
5147,6763,69.70,27.50,0.00,1.50,0.10,1.00,0.00
5149,21601,80.80,2.40,0.80,1.50,0.00,0.40,0.14
6001,1629615,42.60,11.10,0.60,28.90,0.80,0.20,0.12
6003,1203,68.70,1.50,21.90,0.70,0.70,4.40,0.06
6005,37306,87.00,2.10,0.80,1.60,0.20,0.70,0.06
6007,225207,82.20,1.50,1.20,4.50,0.20,0.40,0.06
6009,45057,91.80,0.60,1.10,1.20,0.50,0.90,0.02
6011,21479,88.30,0.90,1.10,1.50,0.10,0.90,0.06
6013,1123678,58.60,8.60,0.50,16.00,0.50,0.20,0.12
6015,27442,76.80,1.80,7.90,2.80,0.10,1.40,0.05
6017,185015,87.50,1.00,0.70,4.30,0.20,0.40,0.04
6019,971616,63.50,4.90,1.00,10.10,0.20,0.30,0.19
6021,27935,83.00,0.80,1.90,2.60,0.40,0.80,0.10
6023,135490,80.70,1.20,5.20,2.90,0.30,0.50,0.05
6025,179957,65.10,2.70,1.10,1.40,0.10,0.70,0.30
6027,18195,80.70,1.00,11.50,1.50,0.20,0.90,0.04
6029,878744,75.10,5.50,1.10,4.70,0.20,0.20,0.12
6031,150183,66.00,6.40,1.50,3.80,0.20,0.60,0.21
6033,64095,77.80,2.30,3.40,1.50,0.10,0.60,0.13
6035,31470,81.40,8.70,3.10,1.50,0.70,0.40,0.03
6037,10105722,51.80,8.20,0.70,14.50,0.30,0.10,0.23
6039,154440,76.70,3.20,1.70,2.10,0.10,0.60,0.15
6041,260814,78.20,2.20,0.30,5.70,0.20,0.30,0.09
6043,17658,89.00,1.20,2.60,1.00,0.30,1.20,0.03
6045,87497,82.70,0.70,4.20,1.70,0.20,0.70,0.08
6047,267390,57.50,3.20,0.70,7.60,0.20,0.50,0.30
6049,9017,91.40,0.70,4.10,1.20,0.10,1.30,0.01
6051,14058,85.30,0.50,2.70,2.00,0.00,2.10,0.08
6053,433168,64.90,2.60,0.70,5.70,0.50,0.30,0.24
6055,141005,72.60,2.10,0.90,7.90,0.20,0.50,0.14
6057,98838,92.10,0.60,0.90,1.10,0.10,0.40,0.03
6059,3155816,62.10,1.70,0.50,19.70,0.30,0.10,0.13
6061,374985,82.70,1.50,0.50,6.90,0.20,0.20,0.05
6063,18724,89.60,0.90,2.10,0.80,0.30,1.00,0.02
6065,2355002,61.60,6.30,0.80,6.30,0.30,0.20,0.23
6067,1495400,58.70,9.90,0.70,15.30,1.10,0.20,0.10
6069,58671,82.00,0.80,0.70,2.80,0.20,0.80,0.12
6071,2121220,61.90,8.40,0.80,6.90,0.30,0.20,0.20
6073,3283665,70.80,5.00,0.60,11.70,0.40,0.10,0.09
6075,864263,47.20,5.30,0.40,34.20,0.40,0.20,0.09
6077,724153,55.90,7.00,0.60,15.10,0.60,0.50,0.18
6079,280119,85.90,1.90,0.70,3.70,0.10,0.30,0.06
6081,763450,52.10,2.40,0.30,27.60,1.40,0.30,0.13
6083,442996,74.70,1.90,0.90,5.40,0.20,0.30,0.15
6085,1911226,45.50,2.50,0.50,35.10,0.40,0.20,0.13
6087,273263,77.30,0.90,0.60,4.60,0.10,0.30,0.14
6089,178919,86.90,1.10,2.50,3.00,0.10,0.40,0.03
6091,2885,96.90,0.10,1.00,0.00,0.00,1.40,0.00
6093,43530,85.10,1.60,3.50,1.60,0.40,0.70,0.04
6095,434981,52.70,14.20,0.50,15.30,0.90,0.40,0.12
6097,500943,75.30,1.60,1.10,3.90,0.30,0.30,0.15
6099,535684,74.80,2.80,0.70,5.50,0.70,0.30,0.14
6101,95583,70.30,2.10,0.90,15.20,0.60,0.90,0.07
6103,63247,86.00,0.60,2.40,1.40,0.00,0.60,0.07
6105,13037,86.60,0.80,4.30,1.20,0.90,1.30,0.03
6107,458809,78.90,1.60,1.30,3.50,0.10,0.30,0.14
6109,53899,87.50,1.80,1.70,1.10,0.30,0.50,0.05
6111,847834,79.90,1.70,0.80,7.20,0.20,0.20,0.09
6113,212605,67.20,2.50,0.60,13.70,0.40,0.60,0.12
6115,74644,73.10,3.30,1.40,6.50,0.40,0.90,0.11
8001,487850,82.90,3.20,1.20,3.90,0.10,0.30,0.08
8003,16345,86.10,2.50,2.60,1.20,0.20,1.20,0.08
8005,626612,71.90,10.50,0.60,5.70,0.20,0.30,0.08
8007,12592,84.10,1.40,2.50,0.70,0.00,0.50,0.11
8009,3581,95.30,1.50,1.10,0.00,0.00,0.90,0.01
8011,5806,89.90,6.10,1.00,0.40,0.00,0.60,0.03
8013,316782,88.60,0.90,0.50,4.50,0.10,0.20,0.03
8014,64283,86.10,1.10,0.50,6.50,0.00,0.60,0.04
8015,18818,93.70,1.60,0.40,0.80,0.00,1.00,0.02
8017,2127,94.40,0.00,0.20,3.10,0.10,2.40,0.01
8019,9257,94.30,0.90,0.60,0.90,0.20,0.80,0.02
8021,8147,90.70,0.50,2.00,0.10,0.10,0.70,0.07
8023,3628,91.70,0.40,1.50,1.50,0.00,1.10,0.04
8025,5514,87.00,4.30,1.40,0.50,0.00,2.30,0.06
8027,4505,93.20,2.50,1.00,0.00,0.10,1.50,0.01
8029,30217,94.00,1.20,1.00,1.00,0.00,0.50,0.03
8031,678467,76.90,9.50,1.00,3.60,0.10,0.20,0.07
8033,1736,95.70,0.00,0.90,0.00,0.00,2.50,0.00
8035,320940,89.70,1.20,0.30,4.40,0.10,0.20,0.02
8037,53726,88.90,0.90,0.40,0.90,0.10,0.60,0.08
8039,24553,94.10,0.70,0.70,0.80,0.00,0.60,0.02
8041,674826,79.50,6.10,0.70,2.70,0.40,0.30,0.07
8043,46601,90.30,4.60,1.20,0.70,0.10,0.80,0.02
8045,57945,87.80,0.40,1.00,0.80,0.00,0.60,0.09
8047,5793,92.80,0.60,1.30,0.30,0.00,2.10,0.03
8049,14793,93.50,0.40,0.00,1.90,0.70,0.30,0.01
8051,16215,95.70,0.50,0.90,0.60,0.10,0.50,0.01
8053,820,94.80,0.00,2.30,0.00,0.00,1.50,0.02
8055,6498,94.90,0.60,1.90,0.10,0.00,1.20,0.04
8057,1372,93.20,0.00,0.40,0.00,0.00,0.50,0.06
8059,564029,90.80,1.10,0.80,2.70,0.10,0.20,0.03
8061,1368,92.40,0.60,0.00,0.00,0.00,5.30,0.00
8063,7846,91.40,3.20,0.10,0.40,0.50,1.00,0.04
8065,7481,88.10,0.10,0.30,0.60,0.50,1.00,0.10
8067,54469,88.70,0.50,5.90,0.60,0.00,0.50,0.03
8069,330976,91.20,0.90,0.60,2.10,0.10,0.30,0.03
8071,14151,85.10,0.90,3.60,0.80,0.10,1.30,0.10
8073,5520,87.90,9.10,1.00,0.20,0.30,0.80,0.01
8075,21885,91.80,1.20,0.90,1.00,0.00,1.40,0.02
8077,148798,94.00,0.70,0.80,0.70,0.10,0.40,0.02
8079,834,85.60,1.80,1.20,0.40,0.00,2.10,0.11
8081,13056,94.90,1.00,0.60,0.20,0.60,0.70,0.02
8083,25770,83.00,0.40,11.90,0.10,0.10,1.10,0.02
8085,40908,93.60,0.40,0.80,0.80,0.40,0.40,0.03
8087,28123,87.50,3.10,0.40,0.50,0.10,1.50,0.08
8089,18325,90.20,0.80,1.50,1.00,0.90,0.90,0.06
8091,4653,98.10,0.00,0.30,0.50,0.10,1.00,0.00
8093,16900,95.00,0.20,1.10,1.10,0.70,0.70,0.01
8095,4327,93.90,0.30,1.00,0.40,0.00,1.20,0.04
8097,17747,91.70,1.50,0.20,1.40,0.00,1.00,0.04
8099,12084,95.20,0.50,0.30,0.60,0.00,0.70,0.02
8101,163368,77.70,2.20,3.60,0.90,0.10,0.40,0.17
8103,6557,97.10,0.30,0.10,0.10,0.10,0.90,0.01
8105,11430,91.60,0.60,2.40,0.20,0.20,0.90,0.05
8107,24359,94.70,0.80,0.60,1.10,0.00,0.40,0.02
8109,6338,90.40,0.00,1.40,1.10,0.00,1.10,0.05
8111,569,97.20,0.00,0.50,0.00,0.00,5.50,0.02
8113,7804,95.70,0.20,0.40,1.30,0.00,1.00,0.01
8115,2357,90.20,1.30,1.00,1.50,0.00,2.00,0.04
8117,29722,90.10,1.00,0.30,0.40,0.20,1.20,0.06
8119,23769,94.50,0.70,0.40,1.10,0.00,0.60,0.01
8121,4809,95.70,1.10,0.30,0.50,0.00,0.40,0.02
8123,285729,88.80,1.10,0.70,1.40,0.10,0.20,0.07
8125,10109,93.50,1.50,0.30,0.00,0.00,1.10,0.05
9001,947328,73.50,11.30,0.30,5.20,0.00,0.20,0.08
9003,897417,71.80,13.60,0.30,5.10,0.00,0.20,0.08
9005,184454,93.00,1.90,0.20,1.90,0.00,0.30,0.02
9007,164110,88.80,5.10,0.20,2.90,0.00,0.20,0.01
9009,862127,74.40,13.00,0.10,3.90,0.00,0.20,0.07
9011,270772,81.20,5.70,0.60,4.10,0.00,0.40,0.05
9013,151596,88.70,3.20,0.00,4.40,0.00,0.40,0.02
9015,116674,89.10,2.20,0.60,1.30,0.00,0.50,0.06
10001,173145,66.80,24.90,0.60,2.00,0.10,0.50,0.03
10003,555036,64.80,24.60,0.30,5.50,0.00,0.20,0.03
10005,215551,81.90,12.30,0.40,1.20,0.10,0.30,0.02
11001,672391,40.70,47.70,0.30,3.80,0.00,0.20,0.06
12001,259865,69.50,20.20,0.30,5.90,0.10,0.40,0.02
