fips,retail_soda_sales_14_tax_rate,vending_soda_sales_14_tax_rate,retail_chips_pretzels_14_tax_rate,vending_chips_pretzels_14_tax_rate,general_food_tax_rate
54027,6.0,6.0,0.0,6.0,0.0
54029,6.0,6.0,0.0,6.0,0.0
54031,6.0,6.0,0.0,6.0,0.0
54033,6.0,6.0,0.0,6.0,0.0
54035,6.0,6.0,0.0,6.0,0.0
54037,6.0,6.0,0.0,6.0,0.0
54039,6.0,6.0,0.0,6.0,0.0
54041,6.0,6.0,0.0,6.0,0.0
54043,6.0,6.0,0.0,6.0,0.0
54045,6.0,6.0,0.0,6.0,0.0
54047,6.0,6.0,0.0,6.0,0.0
54049,6.0,6.0,0.0,6.0,0.0
54051,6.0,6.0,0.0,6.0,0.0
54053,6.0,6.0,0.0,6.0,0.0
54055,6.0,6.0,0.0,6.0,0.0
54057,6.0,6.0,0.0,6.0,0.0
54059,6.0,6.0,0.0,6.0,0.0
54061,6.0,6.0,0.0,6.0,0.0
54063,6.0,6.0,0.0,6.0,0.0
54065,6.0,6.0,0.0,6.0,0.0
54067,6.0,6.0,0.0,6.0,0.0
54069,6.0,6.0,0.0,6.0,0.0
54071,6.0,6.0,0.0,6.0,0.0
54073,6.0,6.0,0.0,6.0,0.0
54075,6.0,6.0,0.0,6.0,0.0
54077,6.0,6.0,0.0,6.0,0.0
54079,6.0,6.0,0.0,6.0,0.0
54081,6.0,6.0,0.0,6.0,0.0
54083,6.0,6.0,0.0,6.0,0.0
54085,6.0,6.0,0.0,6.0,0.0
54087,6.0,6.0,0.0,6.0,0.0
54089,6.0,6.0,0.0,6.0,0.0
54091,6.0,6.0,0.0,6.0,0.0
54093,6.0,6.0,0.0,6.0,0.0
54095,6.0,6.0,0.0,6.0,0.0
54097,6.0,6.0,0.0,6.0,0.0
54099,6.0,6.0,0.0,6.0,0.0
54101,6.0,6.0,0.0,6.0,0.0
54103,6.0,6.0,0.0,6.0,0.0
54105,6.0,6.0,0.0,6.0,0.0
54107,6.0,6.0,0.0,6.0,0.0
54109,6.0,6.0,0.0,6.0,0.0
55001,5.0,5.0,0.0,0.0,0.0
55003,5.0,5.0,0.0,0.0,0.0
55005,5.0,5.0,0.0,0.0,0.0
55007,5.0,5.0,0.0,0.0,0.0
55009,5.0,5.0,0.0,0.0,0.0
55011,5.0,5.0,0.0,0.0,0.0
55013,5.0,5.0,0.0,0.0,0.0
55015,5.0,5.0,0.0,0.0,0.0
55017,5.0,5.0,0.0,0.0,0.0
55019,5.0,5.0,0.0,0.0,0.0
55021,5.0,5.0,0.0,0.0,0.0
55023,5.0,5.0,0.0,0.0,0.0
55025,5.0,5.0,0.0,0.0,0.0
55027,5.0,5.0,0.0,0.0,0.0
55029,5.0,5.0,0.0,0.0,0.0
55031,5.0,5.0,0.0,0.0,0.0
55033,5.0,5.0,0.0,0.0,0.0
55035,5.0,5.0,0.0,0.0,0.0
55037,5.0,5.0,0.0,0.0,0.0
55039,5.0,5.0,0.0,0.0,0.0
55041,5.0,5.0,0.0,0.0,0.0
55043,5.0,5.0,0.0,0.0,0.0
55045,5.0,5.0,0.0,0.0,0.0
55047,5.0,5.0,0.0,0.0,0.0
55049,5.0,5.0,0.0,0.0,0.0
55051,5.0,5.0,0.0,0.0,0.0
55053,5.0,5.0,0.0,0.0,0.0
55055,5.0,5.0,0.0,0.0,0.0
55057,5.0,5.0,0.0,0.0,0.0
55059,5.0,5.0,0.0,0.0,0.0
55061,5.0,5.0,0.0,0.0,0.0
55063,5.0,5.0,0.0,0.0,0.0
55065,5.0,5.0,0.0,0.0,0.0
55067,5.0,5.0,0.0,0.0,0.0
55069,5.0,5.0,0.0,0.0,0.0
55071,5.0,5.0,0.0,0.0,0.0
55073,5.0,5.0,0.0,0.0,0.0
55075,5.0,5.0,0.0,0.0,0.0
55077,5.0,5.0,0.0,0.0,0.0
55078,5.0,5.0,0.0,0.0,0.0
55079,5.0,5.0,0.0,0.0,0.0
55081,5.0,5.0,0.0,0.0,0.0
55083,5.0,5.0,0.0,0.0,0.0
55085,5.0,5.0,0.0,0.0,0.0
55087,5.0,5.0,0.0,0.0,0.0
55089,5.0,5.0,0.0,0.0,0.0
55091,5.0,5.0,0.0,0.0,0.0
55093,5.0,5.0,0.0,0.0,0.0
55095,5.0,5.0,0.0,0.0,0.0
55097,5.0,5.0,0.0,0.0,0.0
55099,5.0,5.0,0.0,0.0,0.0
55101,5.0,5.0,0.0,0.0,0.0
55103,5.0,5.0,0.0,0.0,0.0
55105,5.0,5.0,0.0,0.0,0.0
55107,5.0,5.0,0.0,0.0,0.0
55109,5.0,5.0,0.0,0.0,0.0
55111,5.0,5.0,0.0,0.0,0.0
55113,5.0,5.0,0.0,0.0,0.0
55115,5.0,5.0,0.0,0.0,0.0
55117,5.0,5.0,0.0,0.0,0.0
55119,5.0,5.0,0.0,0.0,0.0
55121,5.0,5.0,0.0,0.0,0.0
55123,5.0,5.0,0.0,0.0,0.0
55125,5.0,5.0,0.0,0.0,0.0
55127,5.0,5.0,0.0,0.0,0.0
55129,5.0,5.0,0.0,0.0,0.0
55131,5.0,5.0,0.0,0.0,0.0
55133,5.0,5.0,0.0,0.0,0.0
55135,5.0,5.0,0.0,0.0,0.0
55137,5.0,5.0,0.0,0.0,0.0
55139,5.0,5.0,0.0,0.0,0.0
55141,5.0,5.0,0.0,0.0,0.0
56001,0.0,4.0,0.0,4.0,0.0
56003,0.0,4.0,0.0,4.0,0.0
56005,0.0,4.0,0.0,4.0,0.0
56007,0.0,4.0,0.0,4.0,0.0
56009,0.0,4.0,0.0,4.0,0.0
56011,0.0,4.0,0.0,4.0,0.0
56013,0.0,4.0,0.0,4.0,0.0
56015,0.0,4.0,0.0,4.0,0.0
56017,0.0,4.0,0.0,4.0,0.0
56019,0.0,4.0,0.0,4.0,0.0
56021,0.0,4.0,0.0,4.0,0.0
56023,0.0,4.0,0.0,4.0,0.0
56025,0.0,4.0,0.0,4.0,0.0
56027,0.0,4.0,0.0,4.0,0.0
56029,0.0,4.0,0.0,4.0,0.0
56031,0.0,4.0,0.0,4.0,0.0
56033,0.0,4.0,0.0,4.0,0.0
56035,0.0,4.0,0.0,4.0,0.0
56037,0.0,4.0,0.0,4.0,0.0
56039,0.0,4.0,0.0,4.0,0.0
56041,0.0,4.0,0.0,4.0,0.0
56043,0.0,4.0,0.0,4.0,0.0
56045,0.0,4.0,0.0,4.0,0.0
